id_client;age;sexe;situation_familiale;statut_logement;revenu;flag_tel;flag_email;nb_credits_total;mt_credits_total;nb_credits_actuel;mt_credits_actuel;mt_echeances_actuel;duree_remboursement_actuel;mt_premier_credit;anc_premier_credit;canal_premier_credit;mt_dernier_credit;anc_dernier_credit;canal_dernier_credit
ID_193877388165;21;M;Célibataire;Locataire;640.00;1;1;1;5333;1;5955;140.67;0;5333.33;201;Partenaire;5333.33;201;Partenaire
ID_193912924798;40;F;Célibataire;Locataire;2133.33;1;0;3;5733;1;4418;66.67;5;400.00;7061;Partenaire;4000.00;129;Agence
ID_193929236251;27;M;Célibataire;Locataire;1933.33;1;0;1;5333;1;5202;127.47;0;5333.33;277;Partenaire;5333.33;277;Partenaire
ID_193940179668;39;F;Marié;Locataire;1826.67;1;0;1;2267;1;2513;0.00;1;2266.53;95;Partenaire;2266.53;95;Partenaire
ID_194015869631;24;F;Célibataire;;;1;0;3;2597;2;2355;26.67;5;350.93;1868;Partenaire;1333.33;55;Mailing
ID_194142733928;20;F;Union libre;Locataire;626.67;1;0;1;1637;1;1556;39.33;0;1636.67;447;Partenaire;1636.67;447;Partenaire
ID_194295079498;41;M;Célibataire;Propriétaire;2000.00;1;0;2;4467;2;4772;106.80;3;3333.33;157;Agence;1133.33;55;Partenaire
ID_194310421352;47;F;Célibataire;Locataire;1412.67;1;1;1;1600;1;1740;44.91;4;1600.00;108;Agence;1600.00;108;Agence
ID_194377773459;41;F;Célibataire;Locataire;2256.40;1;1;1;2667;1;2856;143.60;1;2666.67;131;Agence;2666.67;131;Agence
ID_194459139310;21;F;Célibataire;;533.33;1;1;1;799;1;768;39.07;1;799.33;144;Partenaire;799.33;144;Partenaire
ID_194483693890;23;M;Célibataire;Locataire;1733.33;0;0;1;3333;1;3651;109.47;3;3333.33;130;Partenaire;3333.33;130;Partenaire
ID_194551502360;27;M;Union libre;Locataire;1533.33;1;0;1;4000;1;4132;97.07;5;4000.00;297;Agence;4000.00;297;Agence
ID_194564798102;49;M;Célibataire;;;1;0;4;4759;2;2306;0.00;4;466.67;;Partenaire;1333.33;41;Mailing
ID_194569173365;49;F;Célibataire;Locataire;1733.33;1;0;4;3733;2;2676;40.00;6;400.00;2677;Partenaire;1333.33;38;Partenaire
ID_194618518564;35;F;Célibataire;Locataire;1733.33;1;0;1;1067;1;942;42.13;2;1066.67;349;Partenaire;1066.67;349;Partenaire
ID_194699276559;50;M;Célibataire;Locataire;2466.67;1;1;1;3333;1;3665;0.00;1;3333.33;81;Agence;3333.33;81;Agence
ID_194854263308;25;M;Célibataire;Locataire;1866.67;0;0;1;4000;1;4422;0.00;1;4000.00;88;Partenaire;4000.00;88;Partenaire
ID_194926066340;33;F;Célibataire;Propriétaire;2186.67;1;1;3;8133;2;2755;106.67;3;2000.00;258;Partenaire;5333.33;13;Agence
ID_194967972463;19;F;Célibataire;Locataire;906.67;0;0;1;1333;1;1269;47.20;3;1333.33;279;Agence;1333.33;279;Agence
ID_195056305552;58;M;Célibataire;;;1;0;3;2432;2;1993;26.67;5;432.32;;Partenaire;1333.33;66;Mailing
ID_195200122211;21;F;Célibataire;Locataire;1266.67;0;1;1;2667;1;2921;80.00;4;2666.67;132;Agence;2666.67;132;Agence
ID_195231658264;33;M;Célibataire;;1933.33;0;1;1;4667;1;5091;118.09;5;4666.67;109;Partenaire;4666.67;109;Partenaire
ID_195255547690;56;M;Divorcé;Locataire;1453.33;0;1;1;5333;1;5919;0.00;5;5333.33;97;Agence;5333.33;97;Agence
ID_195326119910;41;M;Célibataire;;;1;0;2;2667;2;2821;33.60;5;1333.33;228;Partenaire;1333.33;59;Mailing
ID_195451502940;25;F;Célibataire;;321.60;1;0;1;800;1;852;31.47;3;800.00;137;Partenaire;800.00;137;Partenaire
ID_195469354344;51;M;Union libre;Propriétaire;2000.00;1;0;2;4987;1;4436;962.94;1;986.53;422;Partenaire;4000.00;200;Agence
ID_195501366668;51;M;Marié;Propriétaire;2000.00;1;0;2;1267;1;545;0.00;1;800.00;3209;Partenaire;466.53;362;Partenaire
ID_195636810917;38;F;Divorcé;Locataire;1866.67;1;0;2;4319;1;2849;50.24;2;1652.67;391;Partenaire;2666.67;138;Mailing
ID_195675077205;38;M;Célibataire;;1866.67;1;0;1;5333;1;2606;535.60;0;5333.33;300;Partenaire;5333.33;300;Partenaire
ID_195722387369;55;F;Célibataire;Propriétaire;1333.33;1;0;1;1333;1;1193;66.67;1;1333.33;264;Agence;1333.33;264;Agence
ID_195833765295;57;M;Célibataire;;;1;0;3;6667;2;5720;103.73;5;1333.33;329;Agence;1333.33;68;Mailing
ID_195883052914;25;M;Marié;Locataire;1333.33;0;0;1;2000;1;2212;0.00;0;2000.00;90;Partenaire;2000.00;90;Partenaire
ID_195919723356;40;M;Célibataire;Locataire;1666.67;1;1;1;4000;1;4353;125.07;3;4000.00;122;Agence;4000.00;122;Agence
ID_196356793556;44;M;Célibataire;Propriétaire;2400.00;1;0;1;5333;1;5839;129.47;5;5333.33;122;Agence;5333.33;122;Agence
ID_196386891139;29;F;Union libre;Locataire;660.80;1;1;2;2667;1;707;129.87;1;2000.00;237;Partenaire;666.67;48;Partenaire
ID_196396497885;49;M;Célibataire;;;1;0;4;7199;3;6615;126.27;5;532.67;6761;Partenaire;1333.33;60;Mailing
ID_196408356680;43;F;Marié;Locataire;2533.33;1;0;1;3333;1;3618;0.00;2;3333.33;53;Agence;3333.33;53;Agence
ID_196410534325;27;M;Célibataire;;;1;1;2;3333;2;3486;66.67;3;2000.00;220;Agence;1333.33;54;Mailing
ID_196431339520;48;M;Célibataire;;;1;0;4;7867;2;3873;106.27;4;2666.67;1491;Partenaire;1333.33;19;Mailing
ID_196480901734;47;M;Marié;Locataire;1866.67;1;0;1;5333;1;5532;170.80;3;5333.33;255;Partenaire;5333.33;255;Partenaire
ID_196681591726;24;M;Célibataire;Locataire;1666.67;1;1;1;533;1;608;0.00;1;533.33;70;Partenaire;533.33;70;Partenaire
ID_196720168883;45;M;Union libre;Locataire;1333.33;1;1;1;1133;1;1172;0.00;;1133.33;47;Partenaire;1133.33;47;Partenaire
ID_196758369158;42;F;Célibataire;Locataire;1174.00;1;0;1;2000;1;2202;0.00;1;2000.00;82;Partenaire;2000.00;82;Partenaire
ID_196804556281;34;F;Marié;Locataire;1360.00;1;0;1;5333;1;4366;292.40;1;5333.33;283;Partenaire;5333.33;283;Partenaire
ID_196933138532;42;M;Marié;Propriétaire;2000.00;1;0;1;973;1;1053;40.00;3;973.33;150;Partenaire;973.33;150;Partenaire
ID_196964909921;57;F;Célibataire;Locataire;1356.93;1;0;5;4933;3;2322;107.47;3;1333.33;6335;Partenaire;1333.33;221;Partenaire
ID_196970613415;20;F;Célibataire;;1600.00;1;0;2;5333;1;3070;495.45;0;2133.33;360;Partenaire;3200.00;138;Mailing
ID_196987172161;26;M;Union libre;Locataire;933.33;1;0;1;933;1;984;39.87;2;933.33;150;Partenaire;933.33;150;Partenaire
ID_197068198568;39;M;Marié;Locataire;2066.67;1;0;2;10667;1;5373;5373.33;2;5333.33;276;Partenaire;5333.33;48;Partenaire
ID_197180566417;42;M;Célibataire;;;1;0;5;5409;2;4407;295.31;5;533.33;2090;Partenaire;1333.33;52;Mailing
ID_197213605714;20;F;Célibataire;Locataire;1106.67;0;0;1;2667;1;2958;0.00;1;2666.67;96;Partenaire;2666.67;96;Partenaire
ID_197228545592;42;M;Marié;Propriétaire;1952.53;1;0;2;4667;2;5040;0.00;4;2666.67;264;Partenaire;2000.00;41;Agence
ID_197336172205;43;M;Marié;Propriétaire;2533.33;1;1;1;2133;1;2173;0.00;5;2133.33;53;Partenaire;2133.33;53;Partenaire
ID_197362565255;46;M;Union libre;Propriétaire;2266.67;1;1;1;1000;1;1095;0.00;2;1000.00;70;Partenaire;1000.00;70;Partenaire
ID_197393317127;44;M;Union libre;Propriétaire;1440.00;1;0;1;2667;1;2936;66.67;6;2666.67;126;Partenaire;2666.67;126;Partenaire
ID_197420939641;57;F;Célibataire;Locataire;1960.00;0;0;3;1867;3;1961;75.07;2;1066.67;383;Partenaire;266.67;118;Partenaire
ID_197434208769;30;M;Célibataire;;1200.00;1;1;2;3666;2;3831;125.33;3;2000.00;137;Agence;1666.40;136;Partenaire
ID_197518819322;49;F;Marié;Propriétaire;2213.33;1;0;1;4000;1;4355;0.00;3;4000.00;60;Partenaire;4000.00;60;Partenaire
ID_197554154890;22;F;Célibataire;;2000.00;0;0;1;2667;1;2865;145.87;1;2666.67;132;Partenaire;2666.67;132;Partenaire
ID_197566226294;41;M;Célibataire;;;1;0;2;2546;1;1310;0.00;1;1212.93;262;Partenaire;1333.33;13;Mailing
ID_197579246729;32;M;Célibataire;Locataire;1800.00;1;0;1;2392;1;2369;120.13;1;2392.27;147;Partenaire;2392.27;147;Partenaire
ID_197602716736;32;M;Célibataire;Locataire;1866.67;1;0;1;2000;1;1334;133.33;0;2000.00;316;Agence;2000.00;316;Agence
ID_197928705222;48;M;Célibataire;;;1;0;2;2667;2;2869;66.67;3;1333.33;230;Partenaire;1333.33;48;Mailing
ID_198383462242;25;M;Célibataire;Propriétaire;2133.33;0;0;1;2133;1;2364;0.00;2;2133.33;91;Partenaire;2133.33;91;Partenaire
ID_198422193758;57;F;Célibataire;Locataire;2400.00;1;1;1;5333;1;5729;146.53;4;5333.33;138;Agence;5333.33;138;Agence
ID_198581394106;49;F;Divorcé;Propriétaire;2000.00;1;0;1;5333;1;5328;128.00;5;5333.33;378;Agence;5333.33;378;Agence
ID_198733141500;23;M;Union libre;Locataire;1866.67;1;0;1;1053;1;1158;0.00;1;1052.80;80;Partenaire;1052.80;80;Partenaire
ID_198793775471;41;M;Marié;Propriétaire;2266.67;1;1;2;4000;1;2733;1368.53;2;1333.33;126;Agence;2666.67;41;Mailing
ID_198982518748;33;M;Marié;Locataire;2333.33;1;1;1;3333;1;3714;0.00;4;3333.33;105;Partenaire;3333.33;105;Partenaire
ID_199013135460;44;F;Union libre;Locataire;1133.33;1;0;2;3200;1;2016;1373.33;3;1866.67;214;Partenaire;1333.33;88;Partenaire
ID_199013802206;50;M;Marié;Locataire;1093.33;1;0;3;5333;2;5493;46.53;1;200.00;7385;Partenaire;4666.67;103;Partenaire
ID_199193142927;57;F;Union libre;Locataire;1866.67;1;0;3;9467;2;5986;3386.67;3;800.00;5498;Partenaire;5333.33;118;Partenaire
ID_199204139713;34;F;Marié;Locataire;1333.33;1;0;1;986;1;922;187.33;0;986.27;126;Partenaire;986.27;126;Partenaire
ID_199265649097;34;M;Célibataire;;;1;0;4;3399;2;2447;117.33;2;465.33;3848;Partenaire;1333.33;69;Mailing
ID_199405139888;51;M;Union libre;Propriétaire;2400.00;1;0;1;667;1;328;68.13;0;666.67;291;Partenaire;666.67;291;Partenaire
ID_199409130572;46;F;Divorcé;Locataire;2400.00;1;0;1;1333;1;1440;0.00;4;1333.33;39;Partenaire;1333.33;39;Partenaire
ID_199521254832;51;F;Marié;Propriétaire;2333.33;1;0;1;5333;1;5072;200.00;2;5333.33;296;Partenaire;5333.33;296;Partenaire
ID_199597554205;34;M;Marié;;;1;0;4;9785;1;3964;289.07;1;1118.40;4525;Partenaire;5333.33;348;Partenaire
ID_199610232554;42;F;Divorcé;Locataire;1880.00;1;1;2;4000;2;4375;80.00;4;2666.67;122;Agence;1333.33;77;Agence
ID_199665607944;53;F;Célibataire;;;1;0;4;5200;1;2057;50.13;0;400.00;6997;Partenaire;1333.33;6;Mailing
ID_199750169864;38;M;Marié;Propriétaire;1257.73;1;0;2;5893;2;6060;148.40;5;559.73;341;Partenaire;5333.33;313;Partenaire
ID_199786004026;38;F;Divorcé;;933.33;0;0;1;2667;1;2840;133.33;2;2666.67;111;Partenaire;2666.67;111;Partenaire
ID_199810509298;28;M;Célibataire;Locataire;1933.33;0;1;1;4960;1;5219;0.00;;4960.00;87;Partenaire;4960.00;87;Partenaire
ID_199821620401;49;F;Divorcé;;2133.33;1;0;2;2800;2;612;2443.73;3;400.00;319;Partenaire;2400.00;115;Partenaire
ID_199842909049;29;M;Célibataire;Propriétaire;2400.00;1;0;4;4400;2;2694;92.93;4;800.00;3440;Partenaire;1333.33;116;Partenaire
ID_199902286350;25;M;Célibataire;Locataire;933.33;1;0;1;1800;1;1752;53.33;3;1800.00;362;Agence;1800.00;362;Agence
ID_200017464512;56;M;Marié;Locataire;2026.67;1;0;2;8000;1;2643;80.00;3;2666.67;328;Agence;5333.33;27;Agence
ID_200078453407;40;M;Marié;Propriétaire;1973.33;1;0;2;1133;0;0;0.00;;666.67;5036;Partenaire;466.67;4443;Partenaire
ID_200102015599;54;M;;Locataire;1419.60;1;1;1;800;1;885;0.00;1;800.00;83;Partenaire;800.00;83;Partenaire
ID_200231055546;31;M;Union libre;Locataire;3070.00;1;1;1;5333;1;4218;238.53;;5333.33;262;Partenaire;5333.33;262;Partenaire
ID_200317042119;28;M;Marié;Propriétaire;2000.00;1;0;1;1153;1;1222;29.16;5;1152.93;235;Partenaire;1152.93;235;Partenaire
ID_200337069296;29;M;Célibataire;Locataire;2026.67;0;0;3;4000;3;4251;0.00;3;1333.33;125;Partenaire;1333.33;61;Mailing
ID_200394850168;42;M;Célibataire;Locataire;1533.33;1;0;5;10000;1;3373;126.27;1;1333.33;2871;Partenaire;3333.33;60;Partenaire
ID_200420046355;35;F;Célibataire;;;1;1;2;3333;1;1980;133.33;0;2000.00;242;Partenaire;1333.33;27;Mailing
ID_200436691007;48;M;Marié;Locataire;2000.00;1;0;1;5333;1;5373;0.00;1;5333.33;132;Partenaire;5333.33;132;Partenaire
ID_200716819614;32;F;Célibataire;;;1;0;2;2667;1;1338;66.67;1;1333.33;339;Partenaire;1333.33;46;Mailing
ID_200754381630;38;M;Célibataire;;;1;0;2;2667;2;2851;52.53;5;1333.33;116;Partenaire;1333.33;55;Mailing
ID_200823242740;45;M;Divorcé;Locataire;2400.00;1;0;4;6383;1;816;66.67;0;2400.00;7193;Partenaire;2000.00;14;Partenaire
ID_200912656322;38;F;Célibataire;Propriétaire;1520.00;1;0;2;2133;0;0;0.00;5;1333.33;241;Partenaire;800.00;18;Partenaire
ID_201131441835;32;M;Célibataire;Locataire;2000.00;1;0;1;2133;1;2307;69.25;3;2132.67;105;Partenaire;2132.67;105;Partenaire
ID_201304713726;49;F;Célibataire;Locataire;2800.00;1;1;1;4000;1;4483;0.00;5;4000.00;126;Agence;4000.00;126;Agence
ID_201391312560;33;F;Divorcé;Locataire;1106.67;1;1;1;1867;1;2074;0.00;4;1866.67;96;Partenaire;1866.67;96;Partenaire
ID_201398536490;35;F;Marié;Propriétaire;1440.00;1;0;6;10333;1;1373;5373.33;1;400.00;5285;Partenaire;1333.33;75;Partenaire
ID_201453832458;34;M;Marié;Propriétaire;1866.67;1;0;1;1106;1;1260;0.00;2;1106.40;143;Partenaire;1106.40;143;Partenaire
ID_201456641608;27;M;Union libre;Propriétaire;1866.67;1;0;2;8000;1;4091;4024.13;5;4000.00;390;Agence;4000.00;111;Mailing
ID_201533728625;56;M;Divorcé;Locataire;1600.00;1;1;1;2166;1;2410;0.00;2;2166.00;102;Partenaire;2166.00;102;Partenaire
ID_201563117377;22;F;Célibataire;Locataire;1362.67;1;1;1;5333;1;5680;165.87;3;5333.33;139;Agence;5333.33;139;Agence
ID_201843704123;45;F;Célibataire;Locataire;2200.00;0;1;1;2133;1;2304;0.00;6;2133.33;34;Agence;2133.33;34;Agence
ID_201994051159;50;M;;Locataire;2238.53;1;1;2;2667;2;2844;53.33;3;1333.33;242;Partenaire;1333.33;61;Mailing
ID_202033243120;25;M;Célibataire;Locataire;1600.00;1;0;2;5733;2;4910;387.33;1;1733.33;393;Partenaire;4000.00;108;Partenaire
ID_202045853563;46;M;Divorcé;Locataire;1466.67;1;0;2;2698;2;2357;210.93;1;1266.67;237;Partenaire;1431.60;133;Partenaire
ID_202071170180;33;F;Divorcé;Propriétaire;1827.60;1;1;1;4000;1;4408;96.27;0;4000.00;138;Agence;4000.00;138;Agence
ID_202120791500;43;F;Célibataire;;;1;0;3;3333;1;1440;0.00;3;666.67;4560;Partenaire;1333.33;27;Mailing
ID_202192204184;33;M;Célibataire;;;0;1;2;5333;2;5828;0.00;5;4000.00;97;Agence;1333.33;42;Mailing
ID_202360527379;42;F;Divorcé;Locataire;1466.67;1;1;1;3333;1;3668;83.20;6;3333.33;125;Agence;3333.33;125;Agence
ID_202419586284;36;F;Célibataire;;;1;0;3;4000;2;2619;66.67;1;1333.33;3987;Partenaire;1333.33;48;Mailing
ID_202483716139;26;M;Célibataire;;1600.00;1;0;1;533;1;292;46.67;0;533.33;318;Partenaire;533.33;318;Partenaire
ID_202567936596;33;M;Célibataire;Locataire;1200.00;1;0;1;5333;1;5760;0.00;2;5333.33;255;Partenaire;5333.33;255;Partenaire
ID_202646108767;52;F;Célibataire;Locataire;1600.00;0;1;1;5333;1;5743;133.33;5;5333.33;138;Agence;5333.33;138;Agence
ID_202667741813;38;M;Célibataire;Propriétaire;2000.00;1;0;1;5333;1;6089;0.00;2;5333.33;151;Partenaire;5333.33;151;Partenaire
ID_202950875542;27;M;Célibataire;;1106.67;0;1;1;667;1;749;0.00;0;666.67;77;Partenaire;666.67;77;Partenaire
ID_202997636389;36;F;Marié;;;1;0;3;7200;2;6832;0.00;3;800.00;3764;Partenaire;2000.00;55;Mailing
ID_203220203977;49;M;Célibataire;Locataire;2133.33;1;0;3;2667;3;2891;0.00;5;800.00;104;Partenaire;1333.33;41;Mailing
ID_203223229403;43;M;Célibataire;Locataire;2600.00;0;0;1;3333;1;3373;0.00;1;3333.33;54;Partenaire;3333.33;54;Partenaire
ID_203346372120;45;M;Célibataire;;1200.00;1;0;3;3867;2;3260;80.53;2;266.67;6177;Partenaire;2133.33;131;Partenaire
ID_203362052969;49;M;Marié;Propriétaire;2253.33;1;0;1;5333;1;5055;200.00;0;5333.33;290;Partenaire;5333.33;290;Partenaire
ID_203416147214;41;M;Célibataire;Propriétaire;2400.00;1;0;1;667;1;719;39.47;1;666.67;130;Partenaire;666.67;130;Partenaire
ID_203420439240;41;F;Célibataire;;;1;0;2;2667;1;1390;72.27;1;1333.33;158;Partenaire;1333.33;24;Mailing
ID_203472931433;56;F;Célibataire;Locataire;1666.67;0;1;1;1200;1;1344;0.00;3;1200.00;115;Partenaire;1200.00;115;Partenaire
ID_203660502329;32;F;Union libre;Propriétaire;1666.67;1;0;1;5333;1;5182;160.00;3;5333.33;310;Agence;5333.33;310;Agence
ID_203691028795;50;F;Divorcé;Locataire;2397.87;1;0;2;5800;1;5438;128.13;5;466.67;;Partenaire;5333.33;321;Agence
ID_203734859396;24;M;Célibataire;Locataire;1733.33;1;0;1;3653;1;4000;0.00;6;3653.33;70;Partenaire;3653.33;70;Partenaire
ID_203797621650;48;M;Célibataire;Propriétaire;2133.33;1;1;1;1867;1;1898;191.07;0;1866.67;109;Partenaire;1866.67;109;Partenaire
ID_203870512595;40;F;Célibataire;;;1;1;3;2400;2;1834;43.87;5;666.67;195;Partenaire;1333.33;61;Mailing
ID_203896946780;34;M;Célibataire;Locataire;1866.67;1;0;4;5067;3;4858;108.67;4;400.00;5304;Partenaire;1333.33;60;Mailing
ID_204040713253;41;F;Divorcé;Locataire;1866.67;1;1;1;5333;1;5891;133.33;0;5333.33;144;Agence;5333.33;144;Agence
ID_204059227751;32;M;Célibataire;Locataire;1200.00;1;0;5;7745;1;4109;3010.14;5;677.87;1864;Partenaire;4000.00;67;Mailing
ID_204069261498;43;M;Célibataire;;;1;1;2;3333;2;3318;108.40;2;2000.00;222;Agence;1333.33;40;Mailing
ID_204122817906;39;M;Marié;Locataire;1600.00;1;0;1;1333;1;628;136.53;0;1333.33;282;Partenaire;1333.33;282;Partenaire
ID_204156057655;26;F;Union libre;Locataire;1600.00;1;0;3;3467;3;3744;73.33;5;800.00;166;Partenaire;1866.67;122;Partenaire
ID_204616569819;22;F;Célibataire;Locataire;1333.33;1;0;1;2326;1;2492;0.00;3;2326.00;98;Partenaire;2326.00;98;Partenaire
ID_204691310086;36;M;Célibataire;;;0;0;2;3333;2;3079;92.70;2;2000.00;222;Partenaire;1333.33;34;Mailing
ID_204922193498;26;M;Célibataire;;1013.87;1;0;1;5333;1;3911;284.53;1;5333.33;361;Agence;5333.33;361;Agence
ID_205030025498;58;F;Célibataire;;;1;0;4;4533;3;4456;89.47;5;533.33;300;Agence;1333.33;62;Mailing
ID_205146288744;36;M;Célibataire;Locataire;2786.67;1;0;1;5333;1;4697;200.00;2;5333.33;348;Agence;5333.33;348;Agence
ID_205151662576;47;F;Célibataire;;;1;0;4;4800;2;2762;33.47;5;533.33;6376;Partenaire;1333.33;31;Mailing
ID_205169849052;59;M;Marié;Locataire;3600.00;1;0;1;2066;1;2199;0.00;0;2066.00;80;Partenaire;2066.00;80;Partenaire
ID_205344316734;26;F;Union libre;Propriétaire;1733.33;1;0;2;3227;1;2365;864.41;2;933.33;138;Partenaire;2293.33;48;Mailing
ID_205391471618;33;M;Célibataire;Locataire;1466.67;0;1;1;5333;1;5148;238.53;;5333.33;138;Partenaire;5333.33;138;Partenaire
ID_205393898274;51;M;;;2379.33;0;0;1;5333;1;5432;133.33;5;5333.33;310;Agence;5333.33;310;Agence
ID_205656326369;49;M;Célibataire;;;1;0;2;2800;1;1517;0.00;0;1466.67;267;Partenaire;1333.33;24;Mailing
ID_205898156120;55;M;Célibataire;Locataire;1266.67;1;0;1;2667;1;2917;0.00;2;2666.67;70;Agence;2666.67;70;Agence
ID_206147667023;21;M;Célibataire;Locataire;1133.33;0;1;1;2667;1;2955;0.00;0;2666.67;98;Agence;2666.67;98;Agence
ID_206163976452;41;M;Marié;Propriétaire;1733.33;1;0;1;5333;1;3;5373.33;1;5333.33;263;Partenaire;5333.33;263;Partenaire
ID_206321454351;20;F;Célibataire;Locataire;1066.67;1;0;1;839;1;927;0.00;1;839.47;87;Partenaire;839.47;87;Partenaire
ID_206323373382;46;M;Union libre;Locataire;1133.33;1;0;2;3333;2;3413;0.00;4;2000.00;231;Partenaire;1333.33;133;Partenaire
ID_206356206014;26;M;Célibataire;Locataire;1851.60;1;1;1;4000;1;4333;129.73;3;4000.00;108;Agence;4000.00;108;Agence
ID_206402529852;43;M;Marié;Propriétaire;2533.33;1;0;1;4667;1;5098;152.93;3;4666.67;125;Partenaire;4666.67;125;Partenaire
ID_206451730619;20;M;Union libre;;1000.00;1;0;1;1107;1;1209;0.00;2;1106.67;66;Partenaire;1106.67;66;Partenaire
ID_206542130519;48;M;Célibataire;Locataire;1253.33;1;0;3;8713;1;4237;3510.62;1;1333.33;328;Partenaire;4046.00;40;Partenaire
ID_206639637547;47;F;Célibataire;Locataire;1320.00;0;0;1;2667;1;2936;0.00;2;2666.67;83;Agence;2666.67;83;Agence
ID_206827064613;29;F;Célibataire;Propriétaire;2138.00;1;0;1;5333;1;5524;134.00;5;5333.33;292;Agence;5333.33;292;Agence
ID_207005163394;42;M;Marié;Propriétaire;1600.00;1;0;1;2667;1;2961;0.00;6;2666.67;98;Agence;2666.67;98;Agence
ID_207153115682;50;M;Marié;Locataire;2400.00;1;0;3;1827;1;323;67.07;0;600.00;7066;Partenaire;666.67;295;Partenaire
ID_207278989149;53;F;Célibataire;;;1;1;2;3333;2;3564;66.67;5;2000.00;158;Agence;1333.33;54;Mailing
ID_207313718261;52;F;;Locataire;2133.33;1;1;2;3888;2;4553;20.00;3;554.80;268;Partenaire;3333.33;102;Agence
ID_207513103043;30;M;Célibataire;;;0;0;4;6792;3;5703;242.27;3;792.00;;Partenaire;1333.33;46;Mailing
ID_207574040961;23;F;Célibataire;;346.67;0;0;1;1200;1;1313;0.00;3;1200.00;69;Partenaire;1200.00;69;Partenaire
ID_207639121766;43;F;Divorcé;Locataire;2104.27;0;1;1;5333;1;5760;0.00;5;5333.33;40;Agence;5333.33;40;Agence
ID_207908008967;41;F;Célibataire;Propriétaire;1581.20;0;0;1;2667;1;2833;145.54;1;2666.67;115;Partenaire;2666.67;115;Partenaire
ID_208282340032;26;M;Célibataire;Locataire;2000.00;1;1;1;5333;1;6003;0.00;6;5333.33;138;Agence;5333.33;138;Agence
ID_208546492376;48;F;Célibataire;;;1;0;8;8702;2;5296;93.33;3;762.94;;Partenaire;1333.33;60;Mailing
ID_208603130938;36;M;Célibataire;Locataire;1426.67;1;1;2;2933;2;3115;46.67;4;933.33;168;Agence;2000.00;45;Agence
ID_208657353248;48;M;Célibataire;;1333.33;1;0;1;5333;1;5377;0.00;6;5333.33;259;Partenaire;5333.33;259;Partenaire
ID_208803472238;31;M;Célibataire;;1600.00;1;0;2;5867;1;4758;205.33;2;533.33;1946;Partenaire;5333.33;313;Agence
ID_208904892387;38;F;Célibataire;Locataire;22787.20;1;1;1;3333;1;3655;80.00;5;3333.33;125;Partenaire;3333.33;125;Partenaire
ID_209371264132;43;M;Union libre;Locataire;2133.33;1;0;2;2267;1;282;133.33;0;1333.33;2974;Partenaire;933.33;299;Partenaire
ID_209436500324;42;M;Célibataire;Locataire;1466.67;1;0;1;5333;1;5806;136.27;5;5333.33;150;Partenaire;5333.33;150;Partenaire
ID_209708180638;37;M;Marié;Locataire;1200.00;1;0;1;5333;1;5373;242.40;;5333.33;119;Partenaire;5333.33;119;Partenaire
ID_209821633143;44;M;Célibataire;Propriétaire;2533.33;1;1;1;5333;1;5313;198.35;2;5333.33;252;Agence;5333.33;252;Agence
ID_210243131342;36;F;Célibataire;Locataire;1367.73;1;0;5;8400;2;4591;3823.78;5;2666.67;200;Partenaire;666.67;20;Agence
ID_210449782096;21;F;Célibataire;Locataire;1400.00;1;1;1;1833;1;2040;0.00;4;1833.07;103;Partenaire;1833.07;103;Partenaire
ID_210453555297;51;M;Célibataire;Propriétaire;1933.33;1;0;1;933;1;1002;40.40;2;933.20;103;Partenaire;933.20;103;Partenaire
ID_210561060104;31;F;;;;1;0;1;667;1;717;0.00;0;666.67;264;Partenaire;666.67;264;Partenaire
ID_210780900003;55;F;Divorcé;Locataire;1200.00;1;1;2;6400;1;5850;1154.37;5;1066.67;137;Partenaire;5333.33;75;Partenaire
ID_210857421838;49;F;Divorcé;Locataire;1866.67;0;0;1;5333;1;5831;0.00;6;5333.33;70;Agence;5333.33;70;Agence
ID_210947710068;37;F;Divorcé;Locataire;1066.67;1;0;3;5067;3;5142;198.80;5;1333.33;259;Partenaire;1066.67;116;Partenaire
ID_211083314910;45;M;Marié;Locataire;1093.33;1;0;2;2296;1;1616;0.00;6;800.00;2989;Partenaire;1496.40;294;Partenaire
ID_211432714832;21;F;Union libre;Locataire;1466.67;0;0;2;3667;1;2205;1800.00;2;1666.67;264;Partenaire;2000.00;90;Agence
ID_211453053641;22;M;Célibataire;Locataire;1383.73;0;0;1;5333;1;5850;0.00;5;5333.33;75;Partenaire;5333.33;75;Partenaire
ID_211496965550;49;M;Célibataire;Locataire;2333.33;0;1;1;2667;1;2824;145.23;1;2666.67;108;Agence;2666.67;108;Agence
ID_211529625933;33;M;Célibataire;Locataire;2800.00;1;0;1;5333;1;5373;242.40;;5333.33;122;Partenaire;5333.33;122;Partenaire
ID_211594105419;51;M;Marié;Propriétaire;2133.33;1;0;1;4667;0;0;0.00;;4666.67;18;Partenaire;4666.67;18;Partenaire
