id_client;flag_credit;age;sexe;situation_familiale;statut_logement;revenu;flag_tel;flag_email;nb_credits_total;mt_credits_total;nb_credits_actuel;mt_credits_actuel;mt_echeances_actuel;duree_remboursement_actuel;mt_premier_credit;anc_premier_credit;canal_premier_credit;mt_dernier_credit;anc_dernier_credit;canal_dernier_credit
ID_120488686707;0;43;F;Célibataire;;;1;0;3;1933;1;96;43.47;0;533.33;4603;Partenaire;800.00;735;Partenaire
ID_120495857283;0;44;M;Célibataire;Locataire;4266.67;1;0;1;5333;1;3746;238.53;;5333.33;326;Partenaire;5333.33;326;Partenaire
ID_120500896207;0;37;F;Marié;;;1;0;1;3333;1;2456;100.00;2;3333.33;749;Partenaire;3333.33;749;Partenaire
ID_120505235767;0;43;F;Célibataire;;;1;0;3;4000;1;1203;106.14;0;1333.33;854;Agence;1333.33;4;Mailing
ID_120516813419;0;37;F;Marié;Propriétaire;1733.33;1;0;3;4267;2;3170;107.20;2;800.00;5474;Partenaire;2133.33;312;Partenaire
ID_120517561828;0;48;M;Marié;Locataire;1066.67;1;0;4;3712;2;2645;94.80;1;242.13;1622;Partenaire;1819.60;217;Partenaire
ID_120519445298;1;49;M;Célibataire;;;1;0;2;5333;2;5791;0.00;6;1600.00;73;Partenaire;3733.33;34;Agence
ID_120521833310;0;53;F;Marié;Locataire;906.67;1;0;3;3867;1;2638;200.00;1;666.67;4493;Partenaire;2666.67;151;Partenaire
ID_120537724410;0;54;F;Marié;Propriétaire;2000.00;1;0;1;600;1;274;58.80;0;600.00;437;Partenaire;600.00;437;Partenaire
ID_120539291454;0;51;F;Célibataire;;;1;0;2;9333;1;2160;172.40;1;4000.00;1939;Agence;5333.33;1148;Agence
ID_120558807803;1;39;M;Célibataire;;;1;0;3;4800;3;3120;150.80;4;1333.33;922;Partenaire;800.00;710;Partenaire
ID_120559399981;0;46;F;Union libre;Locataire;1293.33;1;0;3;4000;1;449;109.45;0;1333.33;917;Agence;1333.33;10;Agence
ID_120561255075;0;57;M;Célibataire;;;1;0;4;6133;1;2626;69.87;5;1066.67;5634;Partenaire;2666.67;628;Agence
ID_120565741507;1;38;M;;Locataire;2133.33;1;0;6;10218;2;5235;58.00;1;2066.67;;Partenaire;4000.00;139;Agence
ID_120577212976;0;36;F;Célibataire;;;1;0;8;10679;1;5780;254.67;4;546.00;4463;Partenaire;1333.33;4;Mailing
ID_120578916709;0;45;M;Célibataire;;;1;0;6;6146;2;1541;212.81;1;866.67;4440;Partenaire;1333.33;60;Mailing
ID_120580955963;0;46;F;Célibataire;Locataire;1600.00;1;0;5;7067;3;4552;243.60;5;800.00;1785;Partenaire;1466.67;341;Agence
ID_120581569390;0;36;F;Marié;Propriétaire;1733.33;1;0;2;1200;1;648;31.87;2;400.00;6299;Partenaire;800.00;447;Partenaire
ID_120581979454;0;42;F;Célibataire;;;0;0;1;764;1;505;20.00;2;763.60;657;Agence;763.60;657;Agence
ID_120583796892;0;49;F;Célibataire;Locataire;1466.67;1;0;5;2667;2;1185;152.75;2;533.33;934;Partenaire;666.67;49;Partenaire
ID_120600560182;0;48;F;Marié;;;1;0;2;8000;1;29;1764.91;2;4000.00;1051;Agence;4000.00;457;Mailing
ID_120627949529;0;26;F;Marié;Locataire;2000.00;1;0;1;827;1;162;66.67;0;826.67;599;Partenaire;826.67;599;Partenaire
ID_120640749248;0;50;M;Célibataire;Propriétaire;2066.67;1;0;2;1933;2;1150;76.40;1;933.33;896;Partenaire;1000.00;560;Partenaire
ID_120641499980;0;29;M;Célibataire;Locataire;1933.33;1;0;1;667;1;202;67.87;0;666.67;345;Partenaire;666.67;345;Partenaire
ID_120649287801;0;22;F;Célibataire;Locataire;1066.67;1;0;1;1333;1;1323;50.00;0;1333.33;267;Partenaire;1333.33;267;Partenaire
ID_120666640860;0;28;M;Marié;Locataire;2133.33;1;0;2;2133;1;1081;28.25;4;1066.67;881;Partenaire;1066.67;261;Partenaire
ID_120669034740;0;27;M;Marié;Locataire;1520.00;1;0;4;2025;2;1105;91.10;0;373.33;2376;Partenaire;666.67;226;Partenaire
ID_120678455905;1;40;F;Divorcé;Locataire;1533.33;1;0;1;600;1;563;32.13;0;600.00;320;Partenaire;600.00;320;Partenaire
ID_120686574868;0;48;F;Célibataire;;;1;0;1;2667;1;1910;85.47;2;2666.67;742;Partenaire;2666.67;742;Partenaire
ID_120686836723;1;47;F;Marié;Locataire;1053.33;1;0;1;5333;1;5439;133.07;5;5333.33;340;Partenaire;5333.33;340;Partenaire
ID_120691573850;0;33;M;Célibataire;;;1;0;1;1333;1;548;52.53;0;1333.33;819;Partenaire;1333.33;819;Partenaire
ID_120692288883;0;44;M;Union libre;Propriétaire;2000.00;1;0;1;1067;1;856;38.53;2;1066.53;413;Partenaire;1066.53;413;Partenaire
ID_120697030200;1;28;M;Divorcé;Locataire;1533.33;1;0;2;1267;1;707;16.64;1;600.00;423;Partenaire;666.67;200;Partenaire
ID_120701234904;0;48;F;Célibataire;Locataire;1440.00;1;0;1;933;1;804;36.80;2;933.33;383;Partenaire;933.33;383;Partenaire
ID_120742641888;0;53;M;Célibataire;;;1;0;3;4867;1;861;162.37;0;2200.00;893;Partenaire;1333.33;249;Mailing
ID_120743625175;0;35;F;Marié;Locataire;1320.00;1;0;1;1115;1;1027;34.27;3;1114.93;429;Partenaire;1114.93;429;Partenaire
ID_120745351106;0;33;M;Célibataire;;;1;0;2;2627;2;576;104.00;0;1893.33;1010;Partenaire;733.33;1004;Partenaire
ID_120746884769;0;46;M;Célibataire;;2000.00;1;0;1;1067;1;1140;34.27;3;1066.67;137;Partenaire;1066.67;137;Partenaire
ID_120752837474;0;55;M;Célibataire;;;1;0;4;18667;1;1761;128.00;1;666.67;5520;Partenaire;4000.00;1123;Agence
ID_120753894063;0;35;M;Marié;Propriétaire;2266.67;1;1;1;1519;1;1414;71.68;;1519.47;174;Partenaire;1519.47;174;Partenaire
ID_120759707520;0;38;F;Marié;Locataire;1400.00;1;0;4;4333;0;0;0.00;5;600.00;7293;Partenaire;2400.00;235;Partenaire
ID_120762166652;0;39;F;Divorcé;Locataire;2000.00;1;0;3;4467;1;2225;61.27;4;533.33;626;Partenaire;2000.00;96;Partenaire
ID_120772341316;0;47;M;Célibataire;Locataire;1333.33;1;0;4;13333;1;5920;9.17;4;400.00;7338;Partenaire;5333.33;95;Partenaire
ID_120780857734;1;52;F;;Locataire;2906.67;1;0;6;16267;3;4066;227.49;3;6666.67;4367;Agence;2666.67;224;Partenaire
ID_120784799133;0;40;F;Célibataire;Locataire;1200.00;1;0;4;6827;1;3806;2591.64;5;533.33;921;Agence;3626.67;108;Mailing
ID_120794450291;1;42;F;Célibataire;Locataire;1691.47;1;0;3;7867;1;4602;1458.09;5;2000.00;812;Partenaire;4533.33;146;Mailing
ID_120796559895;0;27;M;Célibataire;;1733.33;1;0;4;5733;2;4166;88.36;4;666.67;2420;Partenaire;2000.00;217;Agence
ID_120804574058;0;39;F;Célibataire;;;1;0;7;20933;1;5297;446.67;3;4000.00;2520;Partenaire;5800.00;274;Mailing
ID_120810576263;0;52;F;Célibataire;;;1;0;1;933;1;716;26.67;2;933.33;847;Partenaire;933.33;847;Partenaire
ID_120817535116;0;38;F;Marié;Propriétaire;1573.33;1;0;5;4533;0;0;0.00;;266.67;5673;Partenaire;1733.33;2452;Partenaire
ID_120819469714;0;51;F;Marié;Propriétaire;2287.60;0;1;1;5333;1;5816;147.87;4;5333.33;110;Partenaire;5333.33;110;Partenaire
ID_120858991301;0;51;M;Marié;Propriétaire;2400.00;1;0;3;3437;1;557;63.48;1;653.33;6853;Partenaire;917.07;444;Partenaire
ID_120869012957;1;54;M;Célibataire;Propriétaire;2666.67;1;0;6;20240;1;4171;1310.14;1;3333.33;1970;Partenaire;5333.33;220;Mailing
ID_120875315334;0;35;M;Célibataire;Locataire;2279.47;1;1;1;5333;1;5908;0.00;2;5333.33;95;Agence;5333.33;95;Agence
ID_120877275235;0;20;M;Célibataire;;746.67;1;0;1;667;1;642;64.93;0;666.67;258;Partenaire;666.67;258;Partenaire
ID_120883125916;0;28;F;Marié;Locataire;1333.33;0;0;1;1973;1;1820;42.27;5;1973.07;553;Partenaire;1973.07;553;Partenaire
ID_120893561169;0;22;M;Célibataire;;;1;0;1;667;1;624;14.93;4;666.67;770;Partenaire;666.67;770;Partenaire
ID_120898621724;0;48;F;Marié;Locataire;2133.33;1;0;1;2058;1;2219;69.33;3;2058.00;151;Partenaire;2058.00;151;Partenaire
ID_120904183570;0;37;M;Marié;Propriétaire;1760.00;1;0;1;800;1;876;0.00;1;800.00;69;Partenaire;800.00;69;Partenaire
ID_120905924103;0;30;F;Union libre;Propriétaire;1220.40;1;0;1;667;1;721;39.47;1;666.67;132;Partenaire;666.67;132;Partenaire
ID_120909822602;0;42;F;Divorcé;Locataire;1066.67;1;0;2;3333;2;2654;163.20;4;666.67;808;Partenaire;2666.67;327;Agence
ID_120953025115;1;45;M;Célibataire;Locataire;2000.00;0;1;1;2667;1;2762;107.73;2;2666.67;180;Agence;2666.67;180;Agence
ID_120961345898;0;30;F;Célibataire;;;1;0;1;1600;1;1166;57.73;2;1600.00;937;Partenaire;1600.00;937;Partenaire
ID_120962299153;1;28;F;Marié;Propriétaire;1466.67;0;0;1;426;1;423;42.93;0;426.40;269;Partenaire;426.40;269;Partenaire
ID_120965116802;0;45;F;Divorcé;Propriétaire;2125.07;1;1;1;4000;1;3793;200.67;1;4000.00;168;Agence;4000.00;168;Agence
ID_120966934804;1;35;F;Célibataire;;;1;0;4;6800;2;3475;3984.27;5;933.33;458;Partenaire;933.33;47;Partenaire
ID_120967942483;1;51;M;Célibataire;;;1;0;8;17424;1;3444;3849.16;5;1512.00;;Partenaire;3333.33;116;Mailing
ID_120968186353;0;33;M;Célibataire;;;1;0;1;1300;1;222;71.20;0;1299.60;716;Partenaire;1299.60;716;Partenaire
ID_120970026850;0;53;F;Célibataire;Locataire;1573.33;1;0;1;800;1;867;0.00;4;800.00;189;Partenaire;800.00;189;Partenaire
ID_120971952568;0;54;M;Célibataire;Propriétaire;2133.33;1;1;1;400;1;467;0.00;0;400.00;35;Partenaire;400.00;35;Partenaire
ID_120992852657;0;51;F;Célibataire;;;1;0;1;800;1;456;25.73;1;800.00;913;Partenaire;800.00;913;Partenaire
ID_120997052035;0;53;M;Célibataire;Locataire;1666.67;1;0;1;2667;1;2536;80.00;3;2666.67;370;Agence;2666.67;370;Agence
ID_121006728578;1;38;F;Marié;;;1;0;7;16267;2;6497;214.67;5;1333.33;3339;Partenaire;1333.33;67;Mailing
ID_121014048284;1;53;M;Marié;Propriétaire;2933.33;1;0;4;8800;1;3913;1986.56;2;1466.67;2889;Partenaire;5333.33;576;Mailing
ID_121024087168;0;47;M;Célibataire;;;1;0;5;8533;1;1830;47.33;4;400.00;4634;Partenaire;1733.33;73;Mailing
ID_121028497275;0;51;F;Marié;Locataire;2200.00;1;0;3;3232;1;728;36.67;2;932.67;7245;Partenaire;966.40;581;Partenaire
ID_121040694384;0;21;F;Célibataire;Locataire;973.33;1;0;1;693;1;654;22.67;3;693.33;376;Partenaire;693.33;376;Partenaire
ID_121042381516;0;47;M;Marié;Propriétaire;1733.33;1;0;1;667;1;322;68.27;0;666.67;433;Partenaire;666.67;433;Partenaire
ID_121049199362;0;49;F;Marié;Propriétaire;20000.00;1;0;2;1947;1;1025;73.20;1;613.33;;Partenaire;1333.33;311;Agence
ID_121054346322;0;24;M;Union libre;Locataire;2066.67;1;0;2;2386;1;1348;1162.22;1;1076.13;199;Partenaire;1309.87;42;Partenaire
ID_121060953586;0;33;F;Marié;Propriétaire;1571.07;1;0;1;960;1;724;36.40;2;959.60;601;Partenaire;959.60;601;Partenaire
ID_121063255386;0;55;F;Célibataire;Locataire;1513.60;1;0;5;9947;1;5888;162.40;4;613.33;6608;Partenaire;5333.33;89;Agence
ID_121065882014;0;25;F;Célibataire;;;1;0;1;627;1;76;35.20;0;626.53;749;Partenaire;626.53;749;Partenaire
ID_121067326121;1;42;F;Célibataire;Propriétaire;2133.33;1;0;3;3880;3;2311;134.27;3;1480.00;1052;Agence;1066.67;355;Partenaire
ID_121073231970;0;37;M;Marié;;;1;0;2;2000;1;867;52.67;1;666.67;1290;Partenaire;1333.33;631;Partenaire
ID_121074339238;1;44;F;Célibataire;Locataire;1733.33;1;0;3;2744;2;1618;48.81;1;1144.00;1145;Agence;933.33;82;Agence
ID_121079299238;0;47;F;Célibataire;Locataire;1933.33;0;0;1;2000;1;2222;0.00;4;2000.00;96;Agence;2000.00;96;Agence
ID_121088173004;0;54;F;Célibataire;;;1;0;2;4267;1;2833;83.87;4;933.33;1980;Partenaire;3333.33;874;Agence
ID_121089111587;1;47;F;Célibataire;Locataire;1400.00;1;0;2;3067;1;2273;159.48;1;400.00;705;Partenaire;2666.67;357;Partenaire
ID_121112278983;0;28;M;Marié;Locataire;2933.33;1;0;1;3173;1;2638;133.33;1;3172.53;380;Partenaire;3172.53;380;Partenaire
ID_121114784407;0;57;M;Marié;Propriétaire;1066.67;1;0;1;800;1;742;31.87;2;800.00;411;Partenaire;800.00;411;Partenaire
ID_121130844472;0;36;M;Marié;Propriétaire;2000.00;1;1;1;1333;1;1373;0.00;3;1333.33;166;Partenaire;1333.33;166;Partenaire
ID_121133643024;0;44;M;Marié;Locataire;1200.00;1;0;3;2613;1;203;72.27;0;666.67;5981;Partenaire;746.67;495;Partenaire
ID_121154990087;0;41;M;Célibataire;Locataire;1573.33;1;0;1;800;1;743;31.47;2;800.00;277;Partenaire;800.00;277;Partenaire
ID_121176290216;0;49;M;Marié;Locataire;3066.67;1;0;3;5427;2;2509;193.47;1;1066.67;6244;Partenaire;533.33;327;Partenaire
ID_121179395573;1;33;F;Célibataire;Locataire;1813.33;1;0;4;4133;1;2070;82.43;3;533.33;2984;Partenaire;2000.00;42;Mailing
ID_121198957388;0;35;M;Marié;Propriétaire;3466.67;1;0;1;667;1;515;36.13;1;666.53;301;Partenaire;666.53;301;Partenaire
ID_121208800851;1;27;F;Célibataire;;;1;0;3;7600;1;5688;1768.51;5;933.33;616;Partenaire;5333.33;165;Mailing
ID_121215093304;0;57;M;Union libre;Propriétaire;2800.00;1;0;4;15333;1;5727;3315.02;5;4000.00;2809;Partenaire;5333.33;166;Partenaire
ID_121225115004;1;36;M;Union libre;Locataire;1866.67;1;0;4;4667;2;1507;92.80;3;1333.33;4529;Partenaire;933.33;567;Partenaire
ID_121225317473;1;33;F;Marié;Propriétaire;2266.67;1;1;2;6000;2;6783;108.40;5;4000.00;196;Agence;2000.00;126;Agence
ID_121251235622;0;40;F;Célibataire;Propriétaire;2514.80;1;0;5;14267;0;0;0.00;4;1600.00;4889;Partenaire;5333.33;413;Partenaire
ID_121253484842;0;28;M;Célibataire;Locataire;1333.33;1;0;3;2604;2;1594;1093.34;5;1024.13;956;Partenaire;1179.60;216;Partenaire
ID_121260319990;0;31;F;Célibataire;Locataire;1600.00;1;0;1;667;1;383;35.47;0;666.67;587;Partenaire;666.67;587;Partenaire
ID_121263046188;0;48;M;Célibataire;Locataire;1233.33;1;0;8;10067;2;4234;126.67;4;200.00;7318;Partenaire;2000.00;1028;Mailing
ID_121266718420;0;28;M;Célibataire;Locataire;1293.33;1;0;2;1747;1;1440;15.20;5;413.33;1147;Agence;1333.33;33;Agence
ID_121278572662;1;52;M;Marié;Locataire;1666.67;1;0;1;933;1;838;30.00;3;933.33;433;Partenaire;933.33;433;Partenaire
ID_121279731083;0;29;F;Célibataire;Locataire;1466.67;1;0;1;933;1;933;23.33;5;933.33;396;Partenaire;933.33;396;Partenaire
ID_121287051842;0;57;M;Célibataire;Locataire;1333.33;0;0;1;840;1;473;46.00;0;840.00;473;Partenaire;840.00;473;Partenaire
ID_121288583983;0;22;M;Célibataire;;;1;0;1;667;1;351;26.27;1;666.67;748;Partenaire;666.67;748;Partenaire
ID_121301343688;0;18;M;Célibataire;Locataire;1400.00;1;1;1;2000;1;2129;108.40;1;2000.00;111;Partenaire;2000.00;111;Partenaire
ID_121309970119;0;34;M;Célibataire;Locataire;2051.47;0;0;1;2000;1;1571;109.47;1;2000.00;327;Partenaire;2000.00;327;Partenaire
ID_121313370729;0;36;F;Célibataire;;;1;0;2;3333;1;1334;86.13;1;2000.00;591;Partenaire;1333.33;261;Mailing
ID_121325246002;0;29;F;Divorcé;Locataire;1466.67;1;0;4;4133;2;2067;64.00;4;666.67;3825;Partenaire;1066.67;501;Partenaire
ID_121325890045;0;24;M;Célibataire;;;1;0;2;2133;1;1082;124.95;2;800.00;966;Partenaire;1333.33;661;Mailing
ID_121341704342;1;42;F;Célibataire;;;1;0;2;2667;1;1281;55.91;4;1333.33;830;Agence;1333.33;465;Mailing
ID_121348940728;0;31;F;Célibataire;;;1;0;3;2533;2;1852;43.60;2;399.33;2945;Partenaire;1333.33;98;Mailing
ID_121370610306;0;51;M;Célibataire;;;0;0;4;9053;2;4060;326.80;1;2386.67;1018;Agence;1333.33;283;Mailing
ID_121379373875;0;28;M;Marié;Locataire;2133.33;1;0;2;1617;1;944;139.29;1;713.07;637;Partenaire;904.00;84;Partenaire
ID_121387216351;0;38;F;Célibataire;Locataire;1517.33;0;0;1;533;1;547;40.00;0;533.33;242;Partenaire;533.33;242;Partenaire
ID_121399799378;1;37;M;Célibataire;Locataire;2013.33;1;0;12;10667;1;2925;809.99;0;800.00;3600;Partenaire;2666.67;137;Mailing
ID_121408576453;0;56;M;Célibataire;Locataire;1733.33;1;0;1;809;1;364;78.00;0;808.53;430;Partenaire;808.53;430;Partenaire
ID_121424378589;0;28;M;Célibataire;Locataire;1933.33;1;0;1;1667;1;1417;50.53;3;1666.67;565;Partenaire;1666.67;565;Partenaire
ID_121435944872;0;43;F;Célibataire;;;1;0;1;640;1;307;35.87;0;639.73;536;Partenaire;639.73;536;Partenaire
ID_121440230842;0;34;M;Divorcé;Propriétaire;2933.33;0;0;3;6267;1;3770;116.40;4;1333.33;4827;Partenaire;4000.00;503;Agence
ID_121464581394;0;26;M;Union libre;Locataire;1600.00;1;0;1;667;1;23;64.93;0;666.67;602;Partenaire;666.67;602;Partenaire
ID_121472770564;1;44;F;Célibataire;;;1;0;4;7600;1;3240;2090.39;0;1200.00;6229;Partenaire;3333.33;270;Mailing
ID_121475207519;0;57;M;Marié;;;1;0;1;1333;1;806;69.20;1;1333.33;465;Mailing;1333.33;465;Mailing
ID_121482967377;0;40;M;Marié;Propriétaire;2000.00;1;0;1;2667;1;2089;93.33;2;2666.67;570;Partenaire;2666.67;570;Partenaire
ID_121486912491;0;31;M;Marié;Propriétaire;1666.67;0;0;1;867;1;858;66.67;1;866.67;158;Partenaire;866.67;158;Partenaire
ID_121490655178;0;37;F;Divorcé;Locataire;1120.00;1;0;5;7733;2;3548;1248.03;1;533.33;1474;Partenaire;3200.00;333;Partenaire
ID_121498291458;1;44;M;;;;1;0;3;4702;0;0;0.00;;2000.00;3961;Partenaire;1412.93;1147;Partenaire
ID_121498537721;0;37;F;Divorcé;Locataire;1266.67;1;0;4;3240;1;415;1406.91;;400.00;5792;Partenaire;533.33;257;Partenaire
ID_121501076476;0;35;M;Célibataire;;;1;0;2;5709;1;5022;134.53;4;375.20;2066;Partenaire;5333.33;626;Partenaire
ID_121502092265;1;48;F;Célibataire;Propriétaire;1543.60;1;0;5;7199;1;1827;66.67;2;1333.33;4848;Partenaire;1999.33;374;Partenaire
ID_121509066189;0;34;M;Marié;Locataire;3466.67;1;0;6;8707;2;5323;436.75;1;666.67;2197;Partenaire;5333.33;216;Mailing
ID_121511491115;1;46;M;Célibataire;;;1;0;4;7867;3;4943;210.40;1;1066.67;6485;Partenaire;1333.33;98;Mailing
ID_121516266293;0;43;M;Marié;Locataire;1200.00;1;0;1;2667;1;2707;0.00;1;2666.67;165;Partenaire;2666.67;165;Partenaire
ID_121523153377;0;45;F;Célibataire;Locataire;2266.67;1;0;2;2667;2;2058;87.33;3;1333.33;851;Partenaire;1333.33;416;Agence
ID_121536210279;0;23;M;Célibataire;;;0;0;1;2667;1;2206;85.60;2;2666.67;550;Partenaire;2666.67;550;Partenaire
ID_121536236831;0;38;F;Célibataire;Locataire;1733.33;1;0;2;4667;2;2960;152.27;4;2000.00;671;Partenaire;2666.67;301;Agence
ID_121552231877;1;26;F;Célibataire;Locataire;880.00;1;0;1;667;1;200;66.40;0;666.67;342;Partenaire;666.67;342;Partenaire
ID_121567835818;1;20;F;Célibataire;Locataire;1173.33;0;0;1;667;1;594;26.67;2;666.67;378;Agence;666.67;378;Agence
ID_121590072939;0;31;F;Divorcé;Locataire;1800.00;1;0;3;4000;2;1215;79.47;3;666.67;784;Partenaire;2000.00;21;Agence
ID_121619566159;0;49;M;Marié;Propriétaire;2066.67;1;0;3;2760;1;1440;44.47;2;626.53;1652;Partenaire;1333.33;391;Partenaire
ID_121625640730;0;46;M;Célibataire;Locataire;2106.67;1;0;1;267;1;294;18.67;0;266.67;298;Partenaire;266.67;298;Partenaire
ID_121639654605;1;52;F;Marié;Propriétaire;1099.20;1;0;5;5000;1;429;28.93;;200.00;7430;Partenaire;533.33;241;Partenaire
ID_121640655226;0;49;F;Célibataire;;;1;0;1;800;1;319;26.53;1;800.00;525;Partenaire;800.00;525;Partenaire
ID_121663041417;1;35;F;Célibataire;;812.00;1;0;6;9067;4;4043;309.36;3;1066.53;1398;Partenaire;800.00;68;Agence
ID_121670115851;1;42;M;Célibataire;Propriétaire;2533.33;1;0;3;6933;3;6480;217.60;3;933.33;1145;Partenaire;4000.00;256;Partenaire
ID_121678834126;0;39;F;Célibataire;Locataire;1533.33;1;0;3;1626;1;707;391.34;1;666.53;962;Partenaire;666.67;60;Partenaire
ID_121683338377;0;51;F;Marié;;;1;0;4;10667;1;18;108.93;0;1333.33;2750;Partenaire;2000.00;798;Partenaire
ID_121683777299;0;45;M;Marié;Propriétaire;1800.00;1;0;1;1333;1;1032;126.27;0;1333.33;328;Partenaire;1333.33;328;Partenaire
ID_121685121921;1;27;M;Célibataire;Locataire;1151.07;0;1;1;1067;1;1163;25.33;5;1066.67;110;Partenaire;1066.67;110;Partenaire
ID_121692790124;0;29;M;Marié;Propriétaire;1599.33;1;0;3;2667;1;1211;56.67;2;666.67;2434;Partenaire;1333.33;336;Partenaire
ID_121703795750;0;28;M;Célibataire;Locataire;2000.00;1;0;1;1160;1;1251;29.33;5;1159.73;175;Partenaire;1159.73;175;Partenaire
ID_121731327536;1;37;F;Marié;;;0;0;2;2267;2;2134;77.07;4;933.33;469;Agence;1333.33;147;Partenaire
ID_121732056972;0;29;F;Marié;Propriétaire;1733.33;0;0;1;3547;1;3625;99.60;4;3546.67;294;Partenaire;3546.67;294;Partenaire
ID_121749884699;0;51;M;Marié;Propriétaire;1733.33;1;0;2;2466;2;2076;117.33;0;599.73;625;Partenaire;1866.67;324;Partenaire
ID_121750545435;1;31;F;Union libre;Locataire;1853.33;1;0;9;15067;1;1432;7073.50;3;1866.67;1179;Agence;2400.00;5;Agence
ID_121751815703;0;50;F;Célibataire;;;1;0;2;2133;2;1264;75.07;2;799.87;993;Partenaire;1333.33;661;Mailing
ID_121752273598;1;28;M;Célibataire;Propriétaire;1106.67;0;0;3;5467;1;1739;3603.08;3;3333.33;178;Partenaire;533.33;25;Partenaire
ID_121790369902;1;56;M;Célibataire;Locataire;2533.33;1;0;26;31733;4;4377;566.60;1;1200.00;6585;Partenaire;2666.67;42;Agence
ID_121797621675;0;35;M;Célibataire;;;1;1;4;8000;2;4360;2966.93;6;2666.67;146;Partenaire;1333.33;5;Mailing
ID_121813184571;0;40;M;Marié;;;1;0;4;5277;1;313;52.53;0;800.00;3353;Partenaire;1333.33;971;Partenaire
ID_121815646537;0;50;M;Marié;Propriétaire;2533.33;1;0;10;32800;1;5059;7685.20;4;400.00;5877;Partenaire;4666.67;157;Agence
ID_121820450366;0;29;M;Célibataire;;;1;0;1;533;1;186;28.80;0;533.33;755;Partenaire;533.33;755;Partenaire
ID_121824537618;1;40;M;Célibataire;Locataire;573.33;1;0;5;4800;1;465;2847.14;1;1600.00;6954;Partenaire;666.67;366;Agence
ID_121826306794;0;58;M;Célibataire;;;1;0;1;5333;1;4356;133.33;3;5333.33;956;Partenaire;5333.33;956;Partenaire
ID_121838612063;0;39;M;Célibataire;;;1;0;4;4067;1;1044;44.67;2;866.67;;Partenaire;1600.00;1045;Partenaire
ID_121841987794;0;49;F;Célibataire;;;1;0;1;4000;1;2345;160.00;1;4000.00;647;Agence;4000.00;647;Agence
ID_121844258817;0;22;M;Célibataire;;926.40;1;1;1;1333;1;1206;62.15;;1333.33;165;Partenaire;1333.33;165;Partenaire
ID_121846713797;0;23;M;Célibataire;Locataire;1733.33;1;0;2;4560;1;1227;96.53;1;2559.73;753;Partenaire;2000.00;20;Agence
ID_121852831084;1;34;F;Marié;Propriétaire;2533.33;1;0;6;21151;1;77;944.05;3;13750.67;;Partenaire;933.33;172;Partenaire
ID_121858535630;0;25;M;Célibataire;;907.20;1;0;1;3333;1;2757;134.67;2;3333.33;528;Agence;3333.33;528;Agence
ID_121869036423;1;42;M;Célibataire;;;1;0;8;17852;1;5738;256.37;4;838.62;;Partenaire;5333.33;425;Agence
ID_121875136401;0;46;F;Célibataire;;;1;0;3;4667;2;2059;186.67;5;1333.33;1021;Agence;1333.33;467;Mailing
ID_121882010354;0;49;F;Célibataire;;;1;0;1;1067;1;347;42.27;0;1066.67;1105;Partenaire;1066.67;1105;Partenaire
ID_121886124504;0;56;F;Célibataire;Locataire;2000.00;1;0;7;9200;2;3814;2896.14;5;400.00;6373;Partenaire;1333.33;105;Mailing
ID_121889961847;0;50;M;Célibataire;;;1;0;1;4000;1;352;157.60;0;4000.00;1102;Agence;4000.00;1102;Agence
ID_121895873366;0;32;F;Marié;Propriétaire;1200.00;1;0;2;5333;1;1996;121.87;;2666.67;1864;Partenaire;2666.67;285;Partenaire
ID_121918468109;0;32;M;Célibataire;Locataire;1088.40;0;0;2;6667;1;2944;4243.06;4;4000.00;277;Agence;2666.67;84;Partenaire
ID_121926715522;0;54;M;Marié;Propriétaire;3466.67;1;0;3;4667;2;3623;1373.33;2;1333.33;581;Partenaire;2000.00;231;Partenaire
ID_121935545785;0;42;M;Union libre;Propriétaire;2266.67;1;0;1;667;1;707;0.00;1;666.67;69;Partenaire;666.67;69;Partenaire
ID_121936595316;0;51;M;Marié;Locataire;1013.33;1;0;2;4089;1;556;520.53;1;1733.33;399;Partenaire;2356.13;216;Partenaire
ID_121946489435;0;27;F;Célibataire;;;1;0;1;893;1;709;28.93;2;893.20;629;Partenaire;893.20;629;Partenaire
ID_121949312288;0;32;F;Célibataire;;;1;0;1;510;1;301;13.33;2;510.08;1055;Agence;510.08;1055;Agence
ID_121950917135;0;50;M;Marié;Locataire;2800.00;1;0;1;1533;1;1488;133.33;0;1532.67;161;Partenaire;1532.67;161;Partenaire
ID_121954066281;1;37;M;Marié;Locataire;2000.00;1;0;4;5533;1;625;4398.94;0;200.00;1549;Partenaire;666.67;153;Partenaire
ID_121971689395;1;40;F;Marié;Propriétaire;1733.33;1;0;2;7333;1;3361;103.87;4;3333.33;1488;Partenaire;4000.00;931;Partenaire
ID_121973384984;0;24;M;Marié;Locataire;1333.33;1;0;1;2000;1;1709;136.67;0;2000.00;312;Partenaire;2000.00;312;Partenaire
ID_121985251345;1;43;F;Célibataire;Locataire;1343.07;1;0;7;9000;1;1356;1380.51;5;800.00;2194;Partenaire;2666.67;21;Agence
ID_121988806520;0;51;M;;;;1;0;2;3867;1;684;136.13;0;533.33;5575;Partenaire;3333.33;1033;Agence
